pose,energy,deltae,grms,bonds,angles,ureyb,dihedrals,impropers,vdwaals,elec,hbonds,asp,user,grvdw,grelec
289,-35.58398925384403,-0.020750703149012395,1.6031363375133578,-0.00019229695943345781,5.086071661164482e-06,1.4653831552219332e-05,9.782296368499033e-07,8.64355048490334e-07,0.00019461984539148602,-1.916386558598049e-05,0.0,0.0,0.0,5.500373901882336,-41.084367897234635
290,20.44670011375382,-56.03068936759785,6.338507013661855,-3.533034156366632e-05,-2.989684268861481e-05,1.7462609562535203e-06,-2.204102618641457e-06,-2.4496451452703932e-06,8.926587952728937e-05,-1.3082827470256575e-05,0.0,0.0,0.0,38.93614996199467,-18.489457896621843
291,8.879771065455989,11.566929048297833,5.294396013566961,0.00011186787953865185,-9.659198143108227e-06,-4.26714398002459e-06,-5.173398909263938e-07,-1.9495959531299484e-06,-0.00010010709058683176,6.5327982419205455e-06,0.0,0.0,0.0,14.197074698960604,-5.31730553381384
292,-35.559130159282816,44.4389012247388,1.8043458189701043,0.00010757315656784172,3.654411220344045e-05,-8.656971948572956e-06,6.776557703425112e-06,-2.6678416600867116e-07,-0.00015609536312588546,1.8815499714719408e-05,0.0,0.0,0.0,-3.0352221609601715,-32.52391268852959
293,-26.483715973285676,-9.07541418599714,2.5686348028989188,0.00020607213596535168,-1.007977910161273e-05,-1.0644318275992992e-05,-5.2030838926242495e-06,4.254582284483194e-07,-0.00018110089082945535,2.101354851369308e-05,0.0,0.0,0.0,11.154527036122856,-37.63826349247914
294,-35.54807698832965,9.064361015043971,2.354887738515141,-3.316448910450909e-05,6.510610910615e-05,-4.180960876107309e-06,-4.516650185415472e-06,2.1970842759930914e-06,-7.944401932746814e-06,6.162542618426414e-07,0.0,0.0,0.0,-1.336608836895163,-34.21148626438003
295,65.15549735515235,-100.70357434348199,7.977942386310026,-0.000122576067848712,-3.907238216216413e-05,9.35563104194348e-06,7.904785274348569e-06,1.8815956213582424e-06,0.0001480211973525769,-2.1740708751494253e-05,0.0,0.0,0.0,51.91409054694868,13.241423034153149
296,-35.54419580197282,100.69969315712517,1.5186893164964133,-0.00017366539436669548,3.0448038744079753e-05,8.889441970263978e-06,-1.02153226135826e-05,1.669663666945334e-06,0.00016290273399022226,-1.9706624950543983e-05,0.0,0.0,0.0,-10.210698066074796,-25.333498058434465
297,-31.439927817198175,-4.104267984774648,2.8715765672413394,6.90496861739387e-05,3.9539008471756176e-05,-7.750531056782695e-06,-3.4957348740149996e-06,-3.3229798084965373e-06,-0.00010378168298608159,1.7534452300793646e-05,0.0,0.0,0.0,12.91053851812714,-44.35047410754353
298,-35.490113929499365,4.050186112301191,1.6196137057079971,9.130491964182141e-05,2.312740112486722e-05,-1.554396541963987e-05,-1.484607623591927e-05,2.0367535656495156e-06,-0.0001341247744761631,4.6257676999061914e-05,0.0,0.0,0.0,3.4335711932351836,-38.92368333466975
299,-35.489051067045644,-0.0010628624537183384,2.048744216640378,2.8970714187837032e-05,-6.074539030898052e-06,-4.899578547767902e-06,-1.5464840288359483e-06,3.5158811327595796e-08,-3.5330539501998715e-05,1.7997257231172625e-05,0.0,0.0,0.0,1.9287661177197313,-37.4178163367545
300,-35.48531422125732,-0.0037368457883282247,1.490994804296133,-7.363574259411365e-05,-3.1357103079887594e-05,9.275037531591979e-06,1.5384938663487446e-05,-7.67251310024742e-06,0.00011782730988052492,-2.2646156132566375e-05,0.0,0.0,0.0,3.702587038373885,-39.18790843540237
301,-35.47908127013447,-0.006232951122843389,1.327654116066633,7.671905862505213e-05,7.360448950333165e-06,-7.4201454191569205e-06,-4.9820257883581576e-06,4.150599893230217e-06,-0.00011402551984929232,2.7391037274782093e-05,0.0,0.0,0.0,-8.146621831519719,-27.33244863206844
302,-35.47405745020621,-0.005023819928265283,2.0479978911503904,3.5321875101912426e-05,-5.568892000873404e-06,-4.893371209610531e-06,7.883286080812013e-06,-5.074324987820386e-06,-2.922010456174462e-05,-2.2927966742969375e-06,0.0,0.0,0.0,4.497995143064947,-39.9720487489429
303,-19.6028065686502,-15.871250881556005,3.5634184820889327,4.3135579750774866e-05,3.0109123039245844e-05,-4.85560452191669e-06,2.098798919547562e-06,3.0121062526266423e-06,-5.556162941999787e-05,2.7898440695395266e-06,0.0,0.0,0.0,3.4532533087989457,-23.056080605667237
304,-35.47242884492892,15.869622276278715,2.8641090612479108,-1.891819551880225e-05,-3.797041935804657e-05,3.120825444430375e-06,-3.560574515226733e-06,2.025785023323373e-06,1.6319810546505664e-05,1.7339191680676436e-05,0.0,0.0,0.0,9.232185593179716,-44.70459279453193
305,-29.783257977969917,-5.689170866959003,3.1616883154753053,8.985031321717685e-05,5.291816130048588e-05,-9.904389227183286e-06,-3.137598776348227e-07,-1.8685635645434781e-06,-0.00015828620938407312,2.5247583057108614e-05,0.0,0.0,0.0,20.522377979588416,-50.30563360069385
306,-24.41648779083106,-5.366770187138856,3.08204515601477,-0.00010725028153713012,1.2567146844499888e-05,6.799116164635244e-06,-1.0821197537147498e-05,3.685072792350072e-06,9.290823112984015e-05,-6.817519382806836e-06,0.0,0.0,0.0,-5.031784161382975,-19.384694700016556
307,-35.450330090319326,11.033842299488265,2.507912565667915,-5.71283014974e-05,1.4539353286213696e-05,9.018924012310636e-06,-2.116839832311257e-06,-2.6560818651953644e-06,4.8700411740654204e-05,-1.1125081520901858e-05,0.0,0.0,0.0,10.614720301716886,-46.06504962442053
308,-35.448288228513256,-0.0020418618060702443,2.0543532456672073,1.019867532869867e-05,3.873003395327146e-06,-4.003926551296444e-06,1.2150732450422197e-05,7.96512927220619e-08,-4.505627986972627e-05,5.0401570419467134e-06,0.0,0.0,0.0,1.9621883449641995,-37.41045885549054
309,-35.427729718922976,-0.020558509590280494,2.6734389859899927,-0.00015853578836111382,2.2826438750289668e-05,6.529109527947385e-06,-1.4728236260808103e-05,3.8837570169852204e-07,0.00017471393708312632,-1.3577417156795946e-05,0.0,0.0,0.0,1.082900267385935,-36.51064760272819
310,-35.41522837232043,-0.012501346602544317,1.8432379657400655,-4.0112274730441655e-05,-2.6853549481842265e-05,-5.776500555387809e-07,1.64693203892341e-05,-1.1115211522114837e-06,6.27486759796625e-05,-1.4310943846851387e-05,0.0,0.0,0.0,5.834347494782262,-41.249572119159794
311,-35.4023793616268,-0.012849010693631868,2.702066622606254,-0.00012707363880237743,4.833719812857851e-06,1.2557384263436888e-05,9.28867358496177e-06,-1.7906895915208165e-07,0.00015874899374068718,-2.9064695237224214e-05,0.0,0.0,0.0,10.395056095053695,-45.797464568048895
312,-35.392395009473425,-0.00998435215337068,1.693799820758926,0.00016411978880737088,1.6253748614580843e-05,-1.0616698184848228e-05,1.5831888474870937e-05,5.696446793088117e-08,-0.00018107326358673959,1.000826424224499e-05,0.0,0.0,0.0,4.879584712414339,-40.2719943025806
313,-35.39212982300086,-0.00026518647257134376,1.5902607934174524,6.823643453590655e-05,-2.936435790035219e-05,-7.621783814915073e-07,-2.9778814978342893e-06,5.875519909439089e-06,-4.9163038916333335e-05,1.2353277787369166e-05,0.0,0.0,0.0,11.861466792959465,-47.25360081373586
314,-35.368156010838085,-0.02397381216277239,1.6488811219413484,-0.0001986576951564789,3.135038235457799e-05,8.083790917504108e-06,2.0739327633023663e-06,-2.1950744420861507e-06,0.00015667359841664563,-1.2957548406689057e-05,0.0,0.0,0.0,3.7282628963725237,-39.09640327859705
315,-31.75024497840448,-3.6179110324336037,2.1312807906444946,0.0001163142570164144,-1.8584784414965583e-05,-3.360485384962253e-06,-1.1630488110370152e-06,3.46938886104306e-07,-6.53922696969289e-05,-1.0392799483227577e-05,0.0,0.0,0.0,-0.2063341079324003,-31.543928638280185
316,-35.36279909689508,3.6125541184906,1.5930888753112846,-0.0001129419148455657,3.865963706095599e-05,7.680136801260784e-06,3.6685689206450434e-06,2.634561819529757e-06,7.810766279980896e-05,-5.044568041512321e-06,0.0,0.0,0.0,12.672923322797601,-48.03573518377719
317,-30.500536718304566,-4.862262378590511,2.1904703696682275,-0.0001500950145589819,-2.561887509822114e-05,7.552441322070114e-06,-1.0402213839633134e-05,2.6515495789598137e-06,0.00018779122838630258,-2.1636699155891392e-05,0.0,0.0,0.0,-3.365095782728745,-27.135431177992455
318,-35.35915619839457,4.858619480090002,1.6805412766981553,-8.172660348182426e-05,7.679802169446859e-05,5.660493777870368e-07,3.5643876206137293e-07,-4.233008885634604e-07,-1.5986531529676995e-06,1.9604798389138978e-06,0.0,0.0,0.0,13.5729828323201,-48.93213496314682
319,-35.34850661101257,-0.010649587382005166,1.8533287979968929,7.368404065877243e-05,2.2739947595606935e-05,-5.776040226598833e-06,5.024934860209385e-06,-3.8060358556121776e-07,-0.00011103633049103223,1.681607891690362e-05,0.0,0.0,0.0,1.8415814232293086,-37.1900891062696
320,-35.33615216455127,-0.012354446461294799,1.640094893031685,-0.00011994397119940992,-1.1602089518003567e-05,-1.6728074740957055e-06,3.0489084226204e-06,1.842162197719828e-06,0.00012097107548569852,-1.2771344032103116e-05,0.0,0.0,0.0,5.558266093951211,-40.894398130436365
321,6.054753519102016,-41.39090568365329,5.039700381013543,-0.00021317104581597413,2.1321776246363555e-05,4.835523845558853e-06,-2.099873234406857e-06,8.79887363707324e-08,0.0002004992739248479,-2.70388441450109e-05,0.0,0.0,0.0,26.802084754439566,-20.747315670137105
322,-23.612268577443167,29.667022096545185,2.9211199726670367,-0.00016872389817823574,-1.1857110736368526e-05,1.2020992728983826e-05,3.4823862602451072e-06,-4.3010977133529915e-07,0.000130663344975801,6.082168191312576e-08,0.0,0.0,0.0,-3.834950847635369,-19.777282946234763
323,-35.311705442459036,11.699436865015866,1.6027476382332835,-9.973022046216862e-05,-1.5871808414669175e-05,1.082979996096245e-05,-4.103444551262214e-06,-3.513215611482788e-06,0.00011855482684097751,-1.5301951279411696e-05,0.0,0.0,0.0,7.4502611329705175,-42.76195743941604
324,-34.3245961960412,-0.9871092464178375,2.672444027653354,0.00023500265273290744,-2.5011756564108367e-05,-1.1457036077758276e-05,6.406821912108285e-06,1.3626866817457312e-06,-0.0001696674475493154,2.9228717348672717e-06,0.0,0.0,0.0,7.620795213531268,-41.945430968365336
325,34.56308950953685,-68.88768570557805,6.806456959075858,-8.660130884630135e-06,-2.726875470848711e-05,-2.339282305918733e-07,-2.969029075927665e-07,2.128692171692037e-06,1.1587444934235691e-05,1.0773540454422914e-05,0.0,0.0,0.0,30.364599955393874,4.198501524182152
326,-35.29424187341411,69.85733138295096,2.2355582849282407,0.00011743891284421437,-3.082368257256718e-05,-2.7818608719781812e-06,9.894449464198374e-07,-3.4768520286538804e-06,-7.564152318906281e-05,-5.6138097690450195e-06,0.0,0.0,0.0,5.08705662808106,-40.38129859212452
327,-35.29239129213048,-0.0018505812836266955,1.1724426148407896,1.8245688324647347e-05,-4.2539751801573544e-05,1.8088587450115767e-06,4.380581315466259e-06,-2.685232981899932e-06,-4.43981481090816e-06,9.326990852542849e-06,0.0,0.0,0.0,-7.4311773257117455,-27.861198063738378
328,-35.28993578826429,-0.0024555038661944195,1.6428903021493348,-0.00018549959229363644,3.011427916366216e-05,5.1541265826404725e-06,-1.8891453246183687e-06,2.369439912166052e-06,0.0001481389252724341,-1.1849504268468536e-05,0.0,0.0,0.0,1.3175118388146918,-36.60743416560802
329,-34.6257821950272,-0.6641535932370886,2.540818302375671,-4.122710994614032e-05,1.3823246234334619e-05,2.728920992442485e-06,1.2951687047291216e-06,1.8465170261560554e-06,1.9844253829504055e-05,3.5932711899278047e-06,0.0,0.0,0.0,-3.051811789515466,-31.573972309779762
330,-22.89214549129617,-11.733636703731026,3.333219624659404,0.00015676137609155205,9.651817739264601e-06,-6.58800043772112e-06,9.116284814147946e-06,-1.121184898788749e-06,-0.0001254825499135137,-4.603202626185521e-06,0.0,0.0,0.0,2.2270625610312087,-25.11924578686815
331,-35.27950136662988,12.38735587533371,1.5610051904582893,5.711855380674535e-06,-7.885632601123405e-06,-1.1608675471452834e-06,-9.627900531938849e-06,4.2290954305277545e-07,4.297164775124429e-06,5.360263283904487e-06,0.0,0.0,0.0,1.6021224754382306,-36.88162095986041
332,-17.839734555678525,-17.439766810951355,3.0360032529615957,4.930267027303259e-06,-5.117082100269954e-06,3.4624397457910794e-06,1.0399511827685615e-05,-2.190201857463908e-06,-1.3726461318697147e-05,4.355951812584635e-07,0.0,0.0,0.0,6.727461049548126,-24.567193799295158
333,-35.25814047919824,17.41840592351971,2.2577566423776196,-2.962246916937694e-05,1.7889773312518287e-05,1.734745257123138e-06,5.076067077780522e-07,5.784082942952851e-07,5.288444906170753e-05,-2.2936789678240643e-05,0.0,0.0,0.0,7.053054149820697,-42.31121566474272
334,-35.24595273773136,-0.012187741466878066,2.3564974765123585,4.793575620176682e-05,3.818995850712881e-05,-3.534699203805447e-06,-2.978989853019698e-06,2.3947120100092922e-06,-0.00013037985318220535,2.7083103901759387e-05,0.0,0.0,0.0,15.198239449690211,-50.444170897409954
335,-32.51126714434487,-2.734685593386491,3.035042914906196,3.32719529128056e-05,-3.846706766896801e-06,-2.931339588077564e-06,3.3137383850245783e-06,-3.0363614254153015e-06,1.2945780207829216e-05,-1.0745174547466263e-05,0.0,0.0,0.0,15.474695648196535,-47.98599176443058
336,-35.225376220402644,2.714109076057774,1.8142016545112,0.00015793159891952513,5.7772752803941785e-06,-9.03803818147475e-06,-5.557037630055106e-07,-2.177328834989528e-06,-0.00017352568920436795,2.4430991643953348e-05,0.0,0.0,0.0,0.49944355528353346,-35.72482261879203
337,-35.215496395332586,-0.009879825070054693,2.16551374779479,0.0002462573389729883,-3.9228036686544954e-05,-1.3468051890855315e-05,-3.045902618126206e-06,4.182193066110118e-06,-0.00021555591477628866,3.8977281855423485e-05,0.0,0.0,0.0,-5.703085865312456,-29.51242864892805
338,-32.1693507369109,-3.0461456584216897,1.2416473624234219,0.00015559808827259047,6.752954595512506e-07,-1.11479003009618e-05,-9.751693223591928e-06,1.0930178613727248e-06,-0.0001572145083024168,7.011768316189659e-06,0.0,0.0,0.0,1.622458177664614,-33.791795178643596
339,-35.196264615168765,3.0269138782578686,1.8192587051469085,3.672191041359518e-05,9.872783182096612e-06,-3.731718866140099e-07,-9.285429891647823e-06,5.118822195940807e-06,-3.561487403125341e-05,-2.5670018004575468e-06,0.0,0.0,0.0,-12.943470355328612,-22.252798132878336
340,45.99823350076635,-81.19449811593512,7.170097788502217,2.3082310819599883e-05,-5.5110828509619125e-06,-1.2032354670649115e-05,2.2041731364552675e-06,1.3851776295434673e-06,9.158605251968766e-08,-9.67221547831798e-06,0.0,0.0,0.0,50.70551466621988,-4.707280713048165
341,-35.18880548890474,81.1870389896711,1.4326933674933735,-5.6977910539268706e-05,-1.4197496467360793e-05,5.610858405599717e-06,6.495409142992514e-06,1.3321476375720287e-06,9.275115553286639e-05,-6.969942447199173e-06,0.0,0.0,0.0,1.6630740550544023,-36.85190758818041
342,-35.18707952802818,-0.0017259608765627377,1.7108140497952586,3.285642722361537e-05,1.821731473317101e-05,-1.2000322759386783e-06,3.5902302428780786e-06,-5.740095933069386e-06,-5.8402604015128645e-05,1.3183871491406762e-05,0.0,0.0,0.0,-1.1294959136407194,-34.05758611949892
343,-35.186225696468,-0.0008538315601782642,1.8371121494696334,1.0694264908295281e-05,-3.5918268617152194e-05,-8.662590989111374e-07,6.29924196271503e-06,1.7783159923191391e-06,3.42672387834142e-05,-1.2318481703132989e-05,0.0,0.0,0.0,-0.34536408750610303,-34.840865545014125
344,-35.174280992798366,-0.011944703669634293,1.4848210681825047,6.0795660634660464e-06,-1.7907232924052607e-05,5.274570891028452e-07,1.4012144777808544e-06,-1.6358003317347436e-07,4.3645403000169836e-05,-9.121891720198505e-06,0.0,0.0,0.0,2.1871766584461985,-37.36148211218051
345,-35.17341889186558,-0.0008621009327853812,1.8591303472218343,-7.149021896846186e-05,1.3864146688469248e-06,-8.590367152755407e-07,-3.578927985081748e-06,4.138826016323802e-06,7.058398840342761e-05,-7.654470378426481e-06,0.0,0.0,0.0,-2.339440269709363,-32.83397114873126
346,-35.16142476711971,-0.011994124745868362,1.724104261982443,-4.3545104009723445e-05,2.2526524221522237e-05,7.009942352420584e-07,-1.5762143101838433e-06,4.123077696576577e-06,-2.0488149500508257e-05,9.16950656559834e-06,0.0,0.0,0.0,0.8817961271338521,-36.04319180488846
347,-35.134143071083656,-0.02728169603605579,1.7285459587792085,0.0001800730103482806,-4.073093376799619e-06,-7.972141112033704e-06,1.6390652541886652e-06,-2.3789407969879856e-06,-0.00018217013422727746,1.9898680116980927e-05,0.0,0.0,0.0,-10.58657073343166,-24.5475773540982
348,-35.13381880849831,-0.0003242625853445702,2.29239003730812,2.9247205410865007e-05,-6.734377905992517e-06,7.895582871675355e-07,6.049378348471635e-06,2.049840970262673e-07,-9.438461656685604e-06,-1.0279051741335365e-05,0.0,0.0,0.0,15.085366266677234,-50.21919491441038
349,-35.11681646114489,-0.017002347353418656,2.384770623372363,1.8177442623112938e-05,-2.005900443746711e-05,9.121719556914876e-07,4.699062010615762e-07,-8.838673853268919e-07,-1.1390574474745563e-05,7.987289794897379e-06,0.0,0.0,0.0,10.348942654563611,-45.46575432907278
350,-4.278985594736048,-30.837830866408844,4.516625268288674,-3.101123409554596e-05,-2.460427062311865e-05,6.991688989765876e-06,-1.7521435626832726e-06,2.432442514094073e-06,3.322140687878061e-05,-6.196200855512757e-06,0.0,0.0,0.0,19.384622760044778,-23.66358743647007
351,10.796186216219914,-15.075171810955961,5.510133774875988,0.00011953750812576658,-1.5955287040902988e-05,-1.147950595968561e-05,-9.2484626712519e-07,-2.8440590657975023e-07,-0.00011919987160879941,1.458073184146258e-05,0.0,0.0,0.0,30.047199257406994,-19.250999315510267
352,-35.1024290395304,45.898615255750315,1.3821070143312584,-3.602272989922106e-05,-1.833502531445319e-05,-7.426266788734814e-07,8.254201393498306e-06,-3.517468216651838e-06,5.9144057875215594e-05,-3.206216067752621e-06,0.0,0.0,0.0,9.946652356674022,-45.04908697039751
353,-35.101363557125474,-0.001065482404925433,1.6658332534174178,0.00010521746334957172,2.4340996138683124e-06,-2.584780579670265e-06,-2.9931224343471285e-06,5.046396835267641e-07,-8.371638723758679e-05,4.556610115002968e-06,0.0,0.0,0.0,3.088592242068183,-38.189979217716164
354,-35.082920469936866,-0.018443087188607876,1.7958725518110623,0.00010612213018390548,3.754572920033894e-05,-3.3852346102009045e-06,-4.276547260317898e-06,4.610647208847657e-06,-0.00012509193417464815,1.2535118415257784e-05,0.0,0.0,0.0,-9.522105558131162,-25.560842971714663
355,38.826976160998775,-73.90989663093563,6.82335517788092,0.0001238009373143445,-4.307597724384493e-05,-1.6926046612353307e-06,1.2283983918948138e-05,1.8702750841353283e-06,-0.00010344339633761024,1.6103810004608476e-05,0.0,0.0,0.0,30.53818045958208,8.288789854388618
356,-10.965854168581556,49.79283032958033,4.133979722265597,-9.27216761481553e-06,2.5225976956200213e-05,-8.109063365138724e-06,-3.955679783729238e-06,1.2723701609818061e-06,-3.893063130888663e-05,7.667955996382148e-06,0.0,0.0,0.0,16.8796898829282,-27.845517950270796
357,32.16873740341955,-43.134591572001106,6.423229750128982,-3.6421621946169935e-05,-7.300607082560973e-05,1.2971716969192859e-05,2.5356739410398177e-06,2.269246624914123e-06,0.00010799834013397458,-6.536960494685218e-06,0.0,0.0,0.0,31.462931622560387,0.7057959705347602
358,25.86813534611634,6.300602057303209,5.875291899197035,2.8419722619910104e-05,5.011275398780768e-05,-4.753106064542267e-06,6.198541195878704e-06,-1.4612941300106222e-06,-4.335223950846512e-05,-4.901556623693182e-06,0.0,0.0,0.0,33.99333418241799,-8.125229099123123
359,-35.031613893184755,60.899749239301094,1.554165774559515,0.00017962444040464653,9.903190403726114e-06,-1.029546564459971e-05,-7.89490339325738e-06,-1.484994299021103e-07,-0.00016640105814857975,1.2598610883429728e-05,0.0,0.0,0.0,-14.86723439054973,-20.164396888950098
360,-35.02330631494989,-0.008307578234862945,1.7713382532563147,0.00014964852773546866,-8.308994537298275e-06,-1.3117460062328501e-05,-8.87062913612624e-06,4.5403719444708085e-06,-0.00015714861108584444,2.827215587508647e-05,0.0,0.0,0.0,6.683724291932797,-41.70702562224342
361,-35.01938578382764,-0.003920531122250992,1.7965323735254994,4.3851449838872014e-05,2.945650310515191e-05,-1.4307034183952405e-05,2.505613161396525e-06,-5.086237799718785e-07,-8.923616044320681e-05,2.1029431573893476e-05,0.0,0.0,0.0,-0.8535160768113781,-34.16586249819553
362,-34.99511509560586,-0.02427068822177958,1.9961431108633922,6.234368753399444e-05,-2.6698405117819846e-06,-2.1527173787866394e-06,3.5271822653726304e-06,-6.973150078488227e-07,-4.606906265358646e-05,-6.499042239482833e-06,0.0,0.0,0.0,16.14496273993699,-51.14008561843486
363,-34.98488886841875,-0.010226227187111192,2.0325338910008686,-2.7900216765130992e-05,3.115232340755725e-05,3.073047436297216e-06,-5.384721070811338e-06,5.41601149327102e-07,-2.0402492832971575e-06,3.975401877909235e-06,0.0,0.0,0.0,-2.6776829259444694,-32.30720935966103
364,-34.98430029167308,-0.0005885767456703661,2.7352191204370895,-0.00017386863390189689,-1.1786328319995931e-05,1.296349231919014e-05,1.3776948343924289e-05,7.134643184043138e-07,0.0001352879622835701,1.805978259383778e-06,0.0,0.0,0.0,3.8328880714096005,-38.81716725596598
365,-34.97576274455409,-0.008537547118990574,1.9663756941549337,1.4773425058844936e-06,-1.6708349412919432e-05,-1.1559842989505853e-06,1.343134258036116e-06,3.216334787232121e-06,1.1307244564662255e-05,3.9842594787842245e-06,0.0,0.0,0.0,4.810238738193555,-39.78600494672953
366,20.557118675412255,-55.532881419966344,5.901744666024313,-0.00019282943455278811,2.1645744631815234e-05,1.0866315391128145e-05,-1.362208602984083e-05,2.02829935884441e-06,0.0001689910892181956,-4.186155729613006e-06,0.0,0.0,0.0,25.09008980358243,-4.532964021942466
367,-34.956855288700105,55.51397396411235,0.7899884791314506,0.00016972962288219762,-2.5897163752119923e-05,-6.056133203091729e-06,-6.235353517958231e-06,2.1443207508763107e-07,-0.00015978220622514527,1.7418432001647943e-05,0.0,0.0,0.0,-15.532907380177988,-19.42393730015237
368,-34.95096257795225,-0.005892710747858132,1.9569791032634418,-6.565062287910983e-05,1.0372501320965455e-05,5.652807340730814e-06,-8.974949686546552e-06,1.191653060615347e-06,7.183028229285071e-05,-1.478895718065587e-05,0.0,0.0,0.0,8.001021367233285,-42.951983577899796
369,-34.941942554564186,-0.00902002338806085,0.821310501600339,-0.0001770377887442276,-2.9310662917225727e-05,1.4184003934269995e-05,1.8548161380138595e-06,-6.409034948470088e-06,0.00017233076749789689,-8.398513244856076e-07,0.0,0.0,0.0,-16.49002559447613,-18.45189173233769
370,-34.93266727889769,-0.00927527566649644,1.7056257272691133,5.247849816325534e-05,-5.882491010966717e-05,-7.972174974585355e-06,-1.4943627446584173e-06,4.225581550983647e-06,-6.213086081174879e-06,1.357091006504163e-05,0.0,0.0,0.0,-2.426966771167022,-32.505696278186534
371,-34.92260683182858,-0.010060447069108136,2.154968151553374,-2.3253496550967867e-05,1.5122972595538187e-05,4.202455797602811e-06,-3.1428012476908407e-06,-1.7818142934254017e-06,2.1851352371982102e-06,8.183323036092816e-06,0.0,0.0,0.0,15.065457167714445,-49.9880655153176
372,-34.9043615252365,-0.018245306592078236,1.6612109595867888,7.347569986926317e-05,-3.523266566229921e-05,7.012928322447376e-06,1.0189793041348594e-05,-4.422242100328086e-06,-5.192169570200633e-05,1.4065440742783153e-05,0.0,0.0,0.0,1.0818214968022009,-35.98619618929721
373,37.62055467420775,-72.52491619944425,6.940400739680518,-8.846992522704156e-05,-2.7794323610663696e-05,1.1579526395327777e-05,-6.640324334838965e-07,-1.3566476997350918e-07,8.132066727739584e-05,6.384576316520452e-07,0.0,0.0,0.0,50.705166512108406,-13.084588312605913
374,-34.89438341717555,72.5149380913833,1.66405424091365,-8.03378374418795e-05,2.353180941216948e-05,6.865278634027305e-06,-3.1458680060936217e-06,-9.098611985971367e-08,6.267046389574205e-05,-8.660564523310654e-06,0.0,0.0,0.0,-7.426018849341921,-27.468365400129475
375,-14.815751801976178,-20.07863161519937,3.7007335611095975,-4.0745335214475986e-05,-8.363399699451435e-06,6.894104611659957e-06,1.901152384853333e-06,-2.275831612330581e-06,-5.266623718469532e-06,1.3520633254771042e-05,0.0,0.0,0.0,13.04377394867049,-27.85949141534667
376,-34.88873342618765,20.07298162421147,1.5754465186816642,-8.156426216276991e-05,-2.2636917048401983e-05,7.974516196773695e-06,8.728796481172196e-06,-4.332039635605682e-06,8.15279958583659e-05,1.1208139818918994e-05,0.0,0.0,0.0,17.81645036645164,-52.70518469886879
377,-34.88083393648214,-0.007899489705508245,1.397110227192984,-0.0001326141571267314,4.612813436732921e-05,5.430172011891554e-06,-3.6438164965346687e-06,4.91067200987863e-07,6.591175009162953e-05,-5.5084838770369515e-06,0.0,0.0,0.0,-6.103936376089093,-28.776873755059217
378,2.8947756512517575,-37.775609587733896,4.739495602629823,-2.6429525304738632e-05,4.602134724507323e-05,-9.05099078213345e-07,6.566664262130928e-06,1.4349859850416868e-06,-4.320723259176873e-05,9.171480696679168e-06,0.0,0.0,0.0,36.73736620184482,-33.84258320321428
379,-34.864489299049495,37.75926495030125,0.8425227219450551,1.2988273868419498e-05,2.1188544101047313e-05,-5.484680845962986e-06,8.731694265406986e-07,-5.559135128878172e-06,-4.994787623324726e-05,1.929647973852866e-05,0.0,0.0,0.0,-14.998069796062085,-19.866412857762334
380,77.15368067407827,-112.01816997312777,8.415503632077469,2.6684603733562184e-05,-5.5577738137913e-05,-9.619285298856362e-07,1.298276544048349e-07,-3.405494371512205e-06,3.865182033102599e-05,-3.800916573482027e-06,0.0,0.0,0.0,61.87233891418364,15.281340039720535
381,-34.8555599255528,112.00924059963107,1.4406192575593306,-0.00017269646234563396,-3.387352236483565e-06,8.162767631270107e-08,-5.36299351949765e-06,2.2817402370051837e-07,0.00016201530048398638,-5.250766648146055e-07,0.0,0.0,0.0,-3.829736862942782,-31.02580341582743
382,22.824378919953254,-57.67993884550605,6.472527952047027,6.263413555140929e-06,-3.286664751067647e-05,-4.931586325473969e-06,9.123346194073179e-07,4.01293873179831e-07,8.06831912214534e-06,5.790883928824542e-06,0.0,0.0,0.0,25.83394805492242,-3.0095527729804274
383,-34.84779867078636,57.672177590739615,1.7338518881276626,0.0001528583199794653,-1.0573401735936017e-05,-1.5601036997311968e-05,7.202013913243377e-06,-2.4326650394593946e-06,-0.00014401878286207648,3.350936835211371e-05,0.0,0.0,0.0,3.0568526663513773,-37.90467228095334
384,-34.8475666140918,-0.00023205669456416445,1.3686218786326911,0.000128778128875906,-2.4812043845745535e-05,-1.2310056594189156e-05,-2.0666522448919977e-06,3.8045590274697616e-06,-6.108511498048586e-05,5.837612091497135e-06,0.0,0.0,0.0,0.5066615461433828,-35.354266306667505
385,-34.827455942655064,-0.02011067143673273,1.5214162315112922,-0.0002630698343037974,6.505139322188214e-05,1.3390885224118243e-05,-1.1962460479963966e-05,3.380985154036349e-06,0.00022036512384460138,-3.254941838548575e-05,0.0,0.0,0.0,7.428318457214119,-42.25576900654346
386,-34.80494820685934,-0.022507735795720407,1.0923080785176809,0.000158462505325474,-8.567383436020037e-06,-6.875548334103754e-06,6.050201649010489e-06,5.072390795838461e-06,-0.0001692631404726086,2.88266051828856e-05,0.0,0.0,0.0,-9.681437853862946,-25.123524058627105
387,-34.79754259031462,-0.007405616544723159,1.3462845111835677,-1.742376056523831e-05,-4.143844705373212e-05,-1.6340007898546505e-06,4.396605090661865e-06,1.2918459076317543e-06,1.975567671763656e-05,1.2640828694898687e-05,0.0,0.0,0.0,0.3816288314946323,-35.17914901055725
